dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp,Cumulative_number_for_14_days_of_COVID-19_cases_per_100000
18/04/2020,18,4,2020,178,2,South_Africa,ZA,ZAF,58558267,Africa,2.18244164
17/04/2020,17,4,2020,99,14,South_Africa,ZA,ZAF,58558267,Africa,1.95190203
16/04/2020,16,4,2020,91,7,South_Africa,ZA,ZAF,58558267,Africa,1.92287111
15/04/2020,15,4,2020,143,0,South_Africa,ZA,ZAF,58558267,Africa,1.81357826
14/04/2020,14,4,2020,99,2,South_Africa,ZA,ZAF,58558267,Africa,1.61548497
13/04/2020,13,4,2020,145,0,South_Africa,ZA,ZAF,58558267,Africa,1.52497682
12/4/2020,12,4,2020,25,1,South_Africa,ZA,ZAF,58558267,Africa,1.43617638
11/4/2020,11,4,2020,69,6,South_Africa,ZA,ZAF,58558267,Africa,1.42251477
10/4/2020,10,4,2020,89,0,South_Africa,ZA,ZAF,58558267,Africa,1.71965472
9/4/2020,9,4,2020,96,5,South_Africa,ZA,ZAF,58558267,Africa,1.93994812
8/4/2020,8,4,2020,63,1,South_Africa,ZA,ZAF,58558267,Africa,2.03557937
7/4/2020,7,4,2020,31,1,South_Africa,ZA,ZAF,58558267,Africa,2.19268784
6/4/2020,6,4,2020,70,2,South_Africa,ZA,ZAF,58558267,Africa,2.35833482
5/4/2020,5,4,2020,80,2,South_Africa,ZA,ZAF,58558267,Africa,2.29685759
4/4/2020,4,4,2020,43,2,South_Africa,ZA,ZAF,58558267,Africa,2.22001105
3/4/2020,3,4,2020,82,0,South_Africa,ZA,ZAF,58558267,Africa,2.24050346
2/4/2020,2,4,2020,27,0,South_Africa,ZA,ZAF,58558267,Africa,2.15853382
1/4/2020,1,4,2020,27,2,South_Africa,ZA,ZAF,58558267,Africa,2.16536463
31/03/2020,31,3,2020,46,1,South_Africa,ZA,ZAF,58558267,Africa,2.15853382
30/03/2020,30,3,2020,93,0,South_Africa,ZA,ZAF,58558267,Africa,2.0987643
29/03/2020,29,3,2020,17,0,South_Africa,ZA,ZAF,58558267,Africa,1.98605604
28/03/2020,28,3,2020,243,0,South_Africa,ZA,ZAF,58558267,Africa,1.95702513
27/03/2020,27,3,2020,218,2,South_Africa,ZA,ZAF,58558267,Africa,1.55400774
26/03/2020,26,3,2020,152,0,South_Africa,ZA,ZAF,58558267,Africa,1.18855976
25/03/2020,25,3,2020,155,0,South_Africa,ZA,ZAF,58558267,Africa,0.93923545
24/03/2020,24,3,2020,128,0,South_Africa,ZA,ZAF,58558267,Africa,0.68137262
23/03/2020,23,3,2020,34,0,South_Africa,ZA,ZAF,58558267,Africa,0.46449462
22/03/2020,22,3,2020,35,0,South_Africa,ZA,ZAF,58558267,Africa,0.40814049
21/03/2020,21,3,2020,55,0,South_Africa,ZA,ZAF,58558267,Africa,0.35007867
20/03/2020,20,3,2020,34,0,South_Africa,ZA,ZAF,58558267,Africa,
19/03/2020,19,3,2020,31,0,South_Africa,ZA,ZAF,58558267,Africa,
18/03/2020,18,3,2020,23,0,South_Africa,ZA,ZAF,58558267,Africa,
17/03/2020,17,3,2020,11,0,South_Africa,ZA,ZAF,58558267,Africa,
16/03/2020,16,3,2020,27,0,South_Africa,ZA,ZAF,58558267,Africa,
15/03/2020,15,3,2020,0,0,South_Africa,ZA,ZAF,58558267,Africa,
14/03/2020,14,3,2020,7,0,South_Africa,ZA,ZAF,58558267,Africa,
13/03/2020,13,3,2020,4,0,South_Africa,ZA,ZAF,58558267,Africa,
12/3/2020,12,3,2020,6,0,South_Africa,ZA,ZAF,58558267,Africa,
10/3/2020,10,3,2020,4,0,South_Africa,ZA,ZAF,58558267,Africa,
9/3/2020,9,3,2020,1,0,South_Africa,ZA,ZAF,58558267,Africa,
8/3/2020,8,3,2020,1,0,South_Africa,ZA,ZAF,58558267,Africa,
6/3/2020,6,3,2020,1,0,South_Africa,ZA,ZAF,58558267,Africa,
30/11/2020,30,11,2020,2563,38,South_Africa,ZA,ZAF,58558267,Africa,62.63505032
29/11/2020,29,11,2020,3198,61,South_Africa,ZA,ZAF,58558267,Africa,61.40379803
28/11/2020,28,11,2020,3370,89,South_Africa,ZA,ZAF,58558267,Africa,59.76269755
27/11/2020,27,11,2020,3069,88,South_Africa,ZA,ZAF,58558267,Africa,57.78688772
26/11/2020,26,11,2020,3250,118,South_Africa,ZA,ZAF,58558267,Africa,56.53855842
25/11/2020,25,11,2020,2493,115,South_Africa,ZA,ZAF,58558267,Africa,54.64301052
24/11/2020,24,11,2020,2080,65,South_Africa,ZA,ZAF,58558267,Africa,53.33832711
23/11/2020,23,11,2020,2270,58,South_Africa,ZA,ZAF,58558267,Africa,51.91581233
22/11/2020,22,11,2020,2646,86,South_Africa,ZA,ZAF,58558267,Africa,50.382297
21/11/2020,21,11,2020,3105,88,South_Africa,ZA,ZAF,58558267,Africa,48.81975076
20/11/2020,20,11,2020,2514,115,South_Africa,ZA,ZAF,58558267,Africa,46.52460087
19/11/2020,19,11,2020,2888,123,South_Africa,ZA,ZAF,58558267,Africa,45.41801075
18/11/2020,18,11,2020,1987,119,South_Africa,ZA,ZAF,58558267,Africa,43.4097546
17/11/2020,17,11,2020,1245,73,South_Africa,ZA,ZAF,58558267,Africa,42.13580979
16/11/2020,16,11,2020,1842,35,South_Africa,ZA,ZAF,58558267,Africa,41.32806731
15/11/2020,15,11,2020,2237,53,South_Africa,ZA,ZAF,58558267,Africa,40.52374023
14/11/2020,14,11,2020,2213,77,South_Africa,ZA,ZAF,58558267,Africa,39.72624395
13/11/2020,13,11,2020,2338,65,South_Africa,ZA,ZAF,58558267,Africa,39.212226
12/11/2020,12,11,2020,2140,60,South_Africa,ZA,ZAF,58558267,Africa,38.73065438
11/11/2020,11,11,2020,1729,106,South_Africa,ZA,ZAF,58558267,Africa,38.25762125
10/11/2020,10,11,2020,1247,36,South_Africa,ZA,ZAF,58558267,Africa,37.16981583
9/11/2020,9,11,2020,1372,20,South_Africa,ZA,ZAF,58558267,Africa,36.56187435
8/11/2020,8,11,2020,1731,40,South_Africa,ZA,ZAF,58558267,Africa,36.98879955
7/11/2020,7,11,2020,1761,72,South_Africa,ZA,ZAF,58558267,Africa,37.16469273
6/11/2020,6,11,2020,1866,92,South_Africa,ZA,ZAF,58558267,Africa,37.39694004
5/11/2020,5,11,2020,1712,46,South_Africa,ZA,ZAF,58558267,Africa,37.89217328
4/11/2020,4,11,2020,1241,74,South_Africa,ZA,ZAF,58558267,Africa,38.47791466
3/11/2020,3,11,2020,772,54,South_Africa,ZA,ZAF,58558267,Africa,38.1517438
2/11/2020,2,11,2020,1371,135,South_Africa,ZA,ZAF,58558267,Africa,39.32834966
1/11/2020,1,11,2020,1770,46,South_Africa,ZA,ZAF,58558267,Africa,39.82529059
14/12/2020,14,12,2020,7999,170,South_Africa,ZA,ZAF,58558267,Africa,125.1095768
13/12/2020,13,12,2020,7882,154,South_Africa,ZA,ZAF,58558267,Africa,115.8265152
12/12/2020,12,12,2020,8319,205,South_Africa,ZA,ZAF,58558267,Africa,107.8276446
11/12/2020,11,12,2020,8166,173,South_Africa,ZA,ZAF,58558267,Africa,99.37623325
10/12/2020,10,12,2020,6709,142,South_Africa,ZA,ZAF,58558267,Africa,90.67208222
9/12/2020,9,12,2020,4011,183,South_Africa,ZA,ZAF,58558267,Africa,84.76514512
8/12/2020,8,12,2020,3313,43,South_Africa,ZA,ZAF,58558267,Africa,82.17285529
7/12/2020,7,12,2020,4116,139,South_Africa,ZA,ZAF,58558267,Africa,80.06726019
6/12/2020,6,12,2020,4645,104,South_Africa,ZA,ZAF,58558267,Africa,76.91484449
5/12/2020,5,12,2020,4932,160,South_Africa,ZA,ZAF,58558267,Africa,73.50115057
4/12/2020,4,12,2020,4400,94,South_Africa,ZA,ZAF,58558267,Africa,70.38118119
3/12/2020,3,12,2020,4173,65,South_Africa,ZA,ZAF,58558267,Africa,67.16045746
2/12/2020,2,12,2020,2295,109,South_Africa,ZA,ZAF,58558267,Africa,64.96606192
1/12/2020,1,12,2020,2302,58,South_Africa,ZA,ZAF,58558267,Africa,64.44009007
31/07/2020,31,7,2020,36,1,South_Korea,KR,KOR,51225321,Asia,1.235717
30/07/2020,30,7,2020,18,0,South_Korea,KR,KOR,51225321,Asia,1.28256883
29/07/2020,29,7,2020,48,0,South_Korea,KR,KOR,51225321,Asia,1.36651169
28/07/2020,28,7,2020,28,1,South_Korea,KR,KOR,51225321,Asia,1.34894225
27/07/2020,27,7,2020,25,1,South_Korea,KR,KOR,51225321,Asia,1.35870305
26/07/2020,26,7,2020,58,0,South_Korea,KR,KOR,51225321,Asia,1.43093296
25/07/2020,25,7,2020,113,0,South_Korea,KR,KOR,51225321,Asia,1.40360272
24/07/2020,24,7,2020,41,1,South_Korea,KR,KOR,51225321,Asia,1.25133428
23/07/2020,23,7,2020,59,0,South_Korea,KR,KOR,51225321,Asia,1.25914291
22/07/2020,22,7,2020,63,1,South_Korea,KR,KOR,51225321,Asia,1.23962132
21/07/2020,21,7,2020,45,0,South_Korea,KR,KOR,51225321,Asia,1.23962132
20/07/2020,20,7,2020,26,1,South_Korea,KR,KOR,51225321,Asia,1.3274685
19/07/2020,19,7,2020,34,1,South_Korea,KR,KOR,51225321,Asia,1.27671235
18/07/2020,18,7,2020,39,1,South_Korea,KR,KOR,51225321,Asia,1.32942066
17/07/2020,17,7,2020,60,2,South_Korea,KR,KOR,51225321,Asia,1.37627249
16/07/2020,16,7,2020,61,2,South_Korea,KR,KOR,51225321,Asia,1.38212897
15/07/2020,15,7,2020,39,0,South_Korea,KR,KOR,51225321,Asia,1.36846385
14/07/2020,14,7,2020,33,0,South_Korea,KR,KOR,51225321,Asia,1.38993761
13/07/2020,13,7,2020,62,0,South_Korea,KR,KOR,51225321,Asia,1.4094592
12/7/2020,12,7,2020,44,1,South_Korea,KR,KOR,51225321,Asia,1.37041601
11/7/2020,11,7,2020,35,0,South_Korea,KR,KOR,51225321,Asia,1.40555488
10/7/2020,10,7,2020,45,1,South_Korea,KR,KOR,51225321,Asia,1.43678943
9/7/2020,9,7,2020,49,2,South_Korea,KR,KOR,51225321,Asia,1.42507648
8/7/2020,8,7,2020,63,0,South_Korea,KR,KOR,51225321,Asia,1.38408113
7/7/2020,7,7,2020,90,2,South_Korea,KR,KOR,51225321,Asia,1.36065521
6/7/2020,6,7,2020,0,0,South_Korea,KR,KOR,51225321,Asia,1.27476019
5/7/2020,5,7,2020,61,0,South_Korea,KR,KOR,51225321,Asia,1.3079469
4/7/2020,4,7,2020,63,1,South_Korea,KR,KOR,51225321,Asia,1.28256883
3/7/2020,3,7,2020,63,0,South_Korea,KR,KOR,51225321,Asia,1.29037747
2/7/2020,2,7,2020,54,0,South_Korea,KR,KOR,51225321,Asia,1.26304723
1/7/2020,1,7,2020,50,0,South_Korea,KR,KOR,51225321,Asia,1.27280803
31/08/2020,31,8,2020,248,1,South_Korea,KR,KOR,51225321,Asia,8.65197116
30/08/2020,30,8,2020,299,2,South_Korea,KR,KOR,51225321,Asia,8.55241102
29/08/2020,29,8,2020,323,5,South_Korea,KR,KOR,51225321,Asia,8.51336783
28/08/2020,28,8,2020,371,3,South_Korea,KR,KOR,51225321,Asia,8.20687878
27/08/2020,27,8,2020,441,1,South_Korea,KR,KOR,51225321,Asia,7.68370002
26/08/2020,26,8,2020,320,2,South_Korea,KR,KOR,51225321,Asia,6.93211859
25/08/2020,25,8,2020,280,1,South_Korea,KR,KOR,51225321,Asia,6.41284415
24/08/2020,24,8,2020,266,0,South_Korea,KR,KOR,51225321,Asia,5.9326129
23/08/2020,23,8,2020,397,0,South_Korea,KR,KOR,51225321,Asia,5.46799892
22/08/2020,22,8,2020,332,0,South_Korea,KR,KOR,51225321,Asia,4.76326932
21/08/2020,21,8,2020,324,2,South_Korea,KR,KOR,51225321,Asia,4.19909521
20/08/2020,20,8,2020,288,1,South_Korea,KR,KOR,51225321,Asia,3.6056387
19/08/2020,19,8,2020,297,0,South_Korea,KR,KOR,51225321,Asia,3.12735961
18/08/2020,18,8,2020,246,1,South_Korea,KR,KOR,51225321,Asia,2.61198949
17/08/2020,17,8,2020,197,0,South_Korea,KR,KOR,51225321,Asia,2.19813166
16/08/2020,16,8,2020,279,0,South_Korea,KR,KOR,51225321,Asia,1.91702069
15/08/2020,15,8,2020,166,0,South_Korea,KR,KOR,51225321,Asia,1.37236817
14/08/2020,14,8,2020,103,0,South_Korea,KR,KOR,51225321,Asia,1.10882663
13/08/2020,13,8,2020,56,0,South_Korea,KR,KOR,51225321,Asia,0.97803194
12/8/2020,12,8,2020,54,0,South_Korea,KR,KOR,51225321,Asia,0.90384988
11/8/2020,11,8,2020,34,0,South_Korea,KR,KOR,51225321,Asia,0.89213692
10/8/2020,10,8,2020,28,0,South_Korea,KR,KOR,51225321,Asia,0.88042396
9/8/2020,9,8,2020,36,1,South_Korea,KR,KOR,51225321,Asia,0.87456748
8/8/2020,8,8,2020,43,1,South_Korea,KR,KOR,51225321,Asia,0.91751499
7/8/2020,7,8,2020,20,1,South_Korea,KR,KOR,51225321,Asia,1.05416616
6/8/2020,6,8,2020,43,0,South_Korea,KR,KOR,51225321,Asia,1.09516151
5/8/2020,5,8,2020,33,1,South_Korea,KR,KOR,51225321,Asia,1.12639606
4/8/2020,4,8,2020,34,0,South_Korea,KR,KOR,51225321,Asia,1.18496085
3/8/2020,3,8,2020,53,0,South_Korea,KR,KOR,51225321,Asia,1.20643461
2/8/2020,2,8,2020,0,0,South_Korea,KR,KOR,51225321,Asia,1.1537263
1/8/2020,1,8,2020,31,0,South_Korea,KR,KOR,51225321,Asia,1.22009972
30/09/2020,30,9,2020,113,6,South_Korea,KR,KOR,51225321,Asia,2.5534247
29/09/2020,29,9,2020,38,1,South_Korea,KR,KOR,51225321,Asia,2.5534247
28/09/2020,28,9,2020,50,5,South_Korea,KR,KOR,51225321,Asia,2.68617155
27/09/2020,27,9,2020,95,2,South_Korea,KR,KOR,51225321,Asia,2.80134897
26/09/2020,26,9,2020,61,4,South_Korea,KR,KOR,51225321,Asia,2.85210511
25/09/2020,25,9,2020,114,2,South_Korea,KR,KOR,51225321,Asia,2.99851708
24/09/2020,24,9,2020,125,5,South_Korea,KR,KOR,51225321,Asia,3.11955097
23/09/2020,23,9,2020,110,0,South_Korea,KR,KOR,51225321,Asia,3.17811576
22/09/2020,22,9,2020,61,3,South_Korea,KR,KOR,51225321,Asia,3.2679151
21/09/2020,21,9,2020,70,2,South_Korea,KR,KOR,51225321,Asia,3.41432707
20/09/2020,20,9,2020,82,5,South_Korea,KR,KOR,51225321,Asia,3.50998289
19/09/2020,19,9,2020,110,1,South_Korea,KR,KOR,51225321,Asia,4.00387925
18/09/2020,18,9,2020,126,5,South_Korea,KR,KOR,51225321,Asia,3.7891417
17/09/2020,17,9,2020,153,5,South_Korea,KR,KOR,51225321,Asia,3.92969719
16/09/2020,16,9,2020,113,0,South_Korea,KR,KOR,51225321,Asia,4.01168789
15/09/2020,15,9,2020,106,4,South_Korea,KR,KOR,51225321,Asia,4.31232046
14/09/2020,14,9,2020,109,5,South_Korea,KR,KOR,51225321,Asia,4.56414905
13/09/2020,13,9,2020,121,3,South_Korea,KR,KOR,51225321,Asia,4.83549923
12/9/2020,12,9,2020,136,5,South_Korea,KR,KOR,51225321,Asia,5.18298363
11/9/2020,11,9,2020,176,4,South_Korea,KR,KOR,51225321,Asia,5.54803746
10/9/2020,10,9,2020,155,2,South_Korea,KR,KOR,51225321,Asia,5.92870858
9/9/2020,9,9,2020,156,3,South_Korea,KR,KOR,51225321,Asia,6.48702621
8/9/2020,8,9,2020,136,5,South_Korea,KR,KOR,51225321,Asia,6.80718038
7/9/2020,7,9,2020,119,2,South_Korea,KR,KOR,51225321,Asia,7.08829135
6/9/2020,6,9,2020,335,3,South_Korea,KR,KOR,51225321,Asia,7.37525881
5/9/2020,5,9,2020,0,0,South_Korea,KR,KOR,51225321,Asia,7.4962927
4/9/2020,4,9,2020,198,2,South_Korea,KR,KOR,51225321,Asia,8.14440968
3/9/2020,3,9,2020,195,3,South_Korea,KR,KOR,51225321,Asia,8.39038178
2/9/2020,2,9,2020,267,2,South_Korea,KR,KOR,51225321,Asia,8.57193262
1/9/2020,1,9,2020,235,0,South_Korea,KR,KOR,51225321,Asia,8.63049741
31/10/2020,31,10,2020,126,0,South_Korea,KR,KOR,51225321,Asia,2.73887986
30/10/2020,30,10,2020,114,2,South_Korea,KR,KOR,51225321,Asia,2.6354154
29/10/2020,29,10,2020,125,1,South_Korea,KR,KOR,51225321,Asia,2.50462071
28/10/2020,28,10,2020,103,1,South_Korea,KR,KOR,51225321,Asia,2.45386456
27/10/2020,27,10,2020,88,3,South_Korea,KR,KOR,51225321,Asia,2.41677353
26/10/2020,26,10,2020,119,0,South_Korea,KR,KOR,51225321,Asia,2.44410377
25/10/2020,25,10,2020,61,0,South_Korea,KR,KOR,51225321,Asia,2.40115626
24/10/2020,24,10,2020,77,2,South_Korea,KR,KOR,51225321,Asia,2.39529978
23/10/2020,23,10,2020,155,2,South_Korea,KR,KOR,51225321,Asia,2.38553898
22/10/2020,22,10,2020,119,3,South_Korea,KR,KOR,51225321,Asia,2.18837086
21/10/2020,21,10,2020,91,3,South_Korea,KR,KOR,51225321,Asia,2.09076289
20/10/2020,20,10,2020,58,3,South_Korea,KR,KOR,51225321,Asia,2.13566256
19/10/2020,19,10,2020,76,0,South_Korea,KR,KOR,51225321,Asia,2.16884927
18/10/2020,18,10,2020,91,1,South_Korea,KR,KOR,51225321,Asia,2.16299279
17/10/2020,17,10,2020,73,2,South_Korea,KR,KOR,51225321,Asia,2.11028448
16/10/2020,16,10,2020,47,2,South_Korea,KR,KOR,51225321,Asia,2.1141888
15/10/2020,15,10,2020,99,1,South_Korea,KR,KOR,51225321,Asia,2.29573964
14/10/2020,14,10,2020,84,4,South_Korea,KR,KOR,51225321,Asia,2.10247584
13/10/2020,13,10,2020,102,1,South_Korea,KR,KOR,51225321,Asia,2.15908847
12/10/2020,12,10,2020,97,1,South_Korea,KR,KOR,51225321,Asia,2.03415026
11/10/2020,11,10,2020,58,2,South_Korea,KR,KOR,51225321,Asia,1.94239876
10/10/2020,10,10,2020,72,2,South_Korea,KR,KOR,51225321,Asia,2.01462866
9/10/2020,9,10,2020,54,1,South_Korea,KR,KOR,51225321,Asia,1.99315491
8/10/2020,8,10,2020,69,2,South_Korea,KR,KOR,51225321,Asia,2.11028448
7/10/2020,7,10,2020,114,3,South_Korea,KR,KOR,51225321,Asia,2.21960542
6/10/2020,6,10,2020,75,0,South_Korea,KR,KOR,51225321,Asia,2.21179678
5/10/2020,5,10,2020,73,1,South_Korea,KR,KOR,51225321,Asia,2.18446655
4/10/2020,4,10,2020,64,1,South_Korea,KR,KOR,51225321,Asia,2.17861007
3/10/2020,3,10,2020,75,4,South_Korea,KR,KOR,51225321,Asia,2.21374894
2/10/2020,2,10,2020,140,3,South_Korea,KR,KOR,51225321,Asia,2.28207452
1/10/2020,1,10,2020,0,0,South_Korea,KR,KOR,51225321,Asia,2.25474429
30/06/2020,30,6,2020,43,0,South_Korea,KR,KOR,51225321,Asia,1.25914291
29/06/2020,29,6,2020,42,0,South_Korea,KR,KOR,51225321,Asia,1.24157348
28/06/2020,28,6,2020,62,0,South_Korea,KR,KOR,51225321,Asia,1.23181268
27/06/2020,27,6,2020,51,0,South_Korea,KR,KOR,51225321,Asia,1.17520005
26/06/2020,26,6,2020,39,0,South_Korea,KR,KOR,51225321,Asia,1.16934358
25/06/2020,25,6,2020,28,1,South_Korea,KR,KOR,51225321,Asia,1.20253029
24/06/2020,24,6,2020,51,0,South_Korea,KR,KOR,51225321,Asia,1.235717
23/06/2020,23,6,2020,46,1,South_Korea,KR,KOR,51225321,Asia,1.23376484
22/06/2020,22,6,2020,17,0,South_Korea,KR,KOR,51225321,Asia,1.21814756
21/06/2020,21,6,2020,48,0,South_Korea,KR,KOR,51225321,Asia,1.25914291
20/06/2020,20,6,2020,67,0,South_Korea,KR,KOR,51225321,Asia,1.27671235
19/06/2020,19,6,2020,49,0,South_Korea,KR,KOR,51225321,Asia,1.2454778
18/06/2020,18,6,2020,59,1,South_Korea,KR,KOR,51225321,Asia,1.2259562
17/06/2020,17,6,2020,43,1,South_Korea,KR,KOR,51225321,Asia,1.18691301
16/06/2020,16,6,2020,34,1,South_Korea,KR,KOR,51225321,Asia,1.19862597
15/06/2020,15,6,2020,37,0,South_Korea,KR,KOR,51225321,Asia,1.20643461
14/06/2020,14,6,2020,33,0,South_Korea,KR,KOR,51225321,Asia,1.20253029
13/06/2020,13,6,2020,48,0,South_Korea,KR,KOR,51225321,Asia,1.19081733
12/6/2020,12,6,2020,56,1,South_Korea,KR,KOR,51225321,Asia,1.17324789
11/6/2020,11,6,2020,45,0,South_Korea,KR,KOR,51225321,Asia,1.17715221
10/6/2020,10,6,2020,50,2,South_Korea,KR,KOR,51225321,Asia,1.24352564
9/6/2020,9,6,2020,38,1,South_Korea,KR,KOR,51225321,Asia,1.22400404
8/6/2020,8,6,2020,38,0,South_Korea,KR,KOR,51225321,Asia,1.18691301
7/6/2020,7,6,2020,57,0,South_Korea,KR,KOR,51225321,Asia,1.1439655
6/6/2020,6,6,2020,51,0,South_Korea,KR,KOR,51225321,Asia,1.0814964
5/6/2020,5,6,2020,39,0,South_Korea,KR,KOR,51225321,Asia,1.02683593
4/6/2020,4,6,2020,39,0,South_Korea,KR,KOR,51225321,Asia,0.9897449
3/6/2020,3,6,2020,49,1,South_Korea,KR,KOR,51225321,Asia,0.93703659
2/6/2020,2,6,2020,38,1,South_Korea,KR,KOR,51225321,Asia,0.90384988
1/6/2020,1,6,2020,35,1,South_Korea,KR,KOR,51225321,Asia,0.85504589
31/05/2020,31,5,2020,27,1,South_Korea,KR,KOR,51225321,Asia,0.8160027
30/05/2020,30,5,2020,39,0,South_Korea,KR,KOR,51225321,Asia,0.78867246
29/05/2020,29,5,2020,58,0,South_Korea,KR,KOR,51225321,Asia,0.74962927
28/05/2020,28,5,2020,79,0,South_Korea,KR,KOR,51225321,Asia,0.68911232
27/05/2020,27,5,2020,40,0,South_Korea,KR,KOR,51225321,Asia,0.59150435
26/05/2020,26,5,2020,19,2,South_Korea,KR,KOR,51225321,Asia,0.56417411
25/05/2020,25,5,2020,16,1,South_Korea,KR,KOR,51225321,Asia,0.57979139
24/05/2020,24,5,2020,25,0,South_Korea,KR,KOR,51225321,Asia,0.61688242
23/05/2020,23,5,2020,23,2,South_Korea,KR,KOR,51225321,Asia,0.63445186
22/05/2020,22,5,2020,20,0,South_Korea,KR,KOR,51225321,Asia,0.62469106
21/05/2020,21,5,2020,12,1,South_Korea,KR,KOR,51225321,Asia,0.60907378
20/05/2020,20,5,2020,32,0,South_Korea,KR,KOR,51225321,Asia,0.59345651
19/05/2020,19,5,2020,13,0,South_Korea,KR,KOR,51225321,Asia,0.53489172
18/05/2020,18,5,2020,15,1,South_Korea,KR,KOR,51225321,Asia,0.51537012
17/05/2020,17,5,2020,13,0,South_Korea,KR,KOR,51225321,Asia,0.50170501
16/05/2020,16,5,2020,19,2,South_Korea,KR,KOR,51225321,Asia,0.50170501
15/05/2020,15,5,2020,27,0,South_Korea,KR,KOR,51225321,Asia,0.47632693
14/05/2020,14,5,2020,29,1,South_Korea,KR,KOR,51225321,Asia,0.44118806
13/05/2020,13,5,2020,26,1,South_Korea,KR,KOR,51225321,Asia,0.39238407
12/5/2020,12,5,2020,27,2,South_Korea,KR,KOR,51225321,Asia,0.35919736
11/5/2020,11,5,2020,35,0,South_Korea,KR,KOR,51225321,Asia,0.33381928
10/5/2020,10,5,2020,34,0,South_Korea,KR,KOR,51225321,Asia,0.2850153
9/5/2020,9,5,2020,18,0,South_Korea,KR,KOR,51225321,Asia,0.23816347
8/5/2020,8,5,2020,12,0,South_Korea,KR,KOR,51225321,Asia,0.22254619
7/5/2020,7,5,2020,4,1,South_Korea,KR,KOR,51225321,Asia,0.21083323
6/5/2020,6,5,2020,2,1,South_Korea,KR,KOR,51225321,Asia,0.21864187
5/5/2020,5,5,2020,3,2,South_Korea,KR,KOR,51225321,Asia,0.23621131
4/5/2020,4,5,2020,8,2,South_Korea,KR,KOR,51225321,Asia,0.24792426
3/5/2020,3,5,2020,13,0,South_Korea,KR,KOR,51225321,Asia,0.25768506
2/5/2020,2,5,2020,6,2,South_Korea,KR,KOR,51225321,Asia,0.24792426
1/5/2020,1,5,2020,9,1,South_Korea,KR,KOR,51225321,Asia,0.27135018
30/04/2020,30,4,2020,4,1,South_Korea,KR,KOR,51225321,Asia,0.29672825
29/04/2020,29,4,2020,9,2,South_Korea,KR,KOR,51225321,Asia,0.33186712
28/04/2020,28,4,2020,14,1,South_Korea,KR,KOR,51225321,Asia,0.367006
27/04/2020,27,4,2020,10,1,South_Korea,KR,KOR,51225321,Asia,0.39238407
26/04/2020,26,4,2020,10,2,South_Korea,KR,KOR,51225321,Asia,0.42166646
25/04/2020,25,4,2020,10,0,South_Korea,KR,KOR,51225321,Asia,0.52317876
24/04/2020,24,4,2020,6,0,South_Korea,KR,KOR,51225321,Asia,0.50365717
23/04/2020,23,4,2020,8,2,South_Korea,KR,KOR,51225321,Asia,0.54465252
22/04/2020,22,4,2020,11,1,South_Korea,KR,KOR,51225321,Asia,0.60516946
21/04/2020,21,4,2020,9,1,South_Korea,KR,KOR,51225321,Asia,0.68716016
20/04/2020,20,4,2020,13,2,South_Korea,KR,KOR,51225321,Asia,0.76134223
19/04/2020,19,4,2020,8,2,South_Korea,KR,KOR,51225321,Asia,0.82771565
18/04/2020,18,4,2020,18,2,South_Korea,KR,KOR,51225321,Asia,0.9702233
17/04/2020,17,4,2020,22,1,South_Korea,KR,KOR,51225321,Asia,1.11858743
16/04/2020,16,4,2020,22,4,South_Korea,KR,KOR,51225321,Asia,1.24352564
15/04/2020,15,4,2020,27,3,South_Korea,KR,KOR,51225321,Asia,1.57148844
14/04/2020,14,4,2020,27,5,South_Korea,KR,KOR,51225321,Asia,1.51878014
13/04/2020,13,4,2020,25,3,South_Korea,KR,KOR,51225321,Asia,1.71009177
12/4/2020,12,4,2020,62,6,South_Korea,KR,KOR,51225321,Asia,1.81355623
11/4/2020,11,4,2020,0,0,South_Korea,KR,KOR,51225321,Asia,1.89749909
10/4/2020,10,4,2020,27,4,South_Korea,KR,KOR,51225321,Asia,2.18251439
9/4/2020,9,4,2020,39,4,South_Korea,KR,KOR,51225321,Asia,2.3074526
8/4/2020,8,4,2020,53,8,South_Korea,KR,KOR,51225321,Asia,2.43434297
7/4/2020,7,4,2020,47,6,South_Korea,KR,KOR,51225321,Asia,2.52609447
6/4/2020,6,4,2020,47,3,South_Korea,KR,KOR,51225321,Asia,2.5827071
5/4/2020,5,4,2020,81,6,South_Korea,KR,KOR,51225321,Asia,2.61589381
4/4/2020,4,4,2020,94,3,South_Korea,KR,KOR,51225321,Asia,2.64908052
3/4/2020,3,4,2020,86,5,South_Korea,KR,KOR,51225321,Asia,2.75254498
2/4/2020,2,4,2020,190,6,South_Korea,KR,KOR,51225321,Asia,2.75449714
1/4/2020,1,4,2020,0,0,South_Korea,KR,KOR,51225321,Asia,2.68031507
31/03/2020,31,3,2020,125,5,South_Korea,KR,KOR,51225321,Asia,2.86186591
30/03/2020,30,3,2020,78,6,South_Korea,KR,KOR,51225321,Asia,2.78182737
29/03/2020,29,3,2020,105,8,South_Korea,KR,KOR,51225321,Asia,2.77401873
28/03/2020,28,3,2020,146,5,South_Korea,KR,KOR,51225321,Asia,2.7174061
27/03/2020,27,3,2020,91,8,South_Korea,KR,KOR,51225321,Asia,2.64127188
26/03/2020,26,3,2020,104,5,South_Korea,KR,KOR,51225321,Asia,2.67836291
